ope_id,school,state,zip_code,school_type,dl_subsidized_recipients,dl_subsidized_number_of_loans_originated,dl_subsidized_dollar_amount_of_loans_originated,dl_subsidized_number_of_disbursements,dl_subsidized_dollar_amount_of_disbursements,dl_unsubsidized_undergraduate_recipients,dl_unsubsidized_undergraduate_number_of_loans_originated,dl_unsubsidized_undergraduate_dollar_amount_of_loans_originated,dl_unsubsidized_undergraduate_number_of_disbursements,dl_unsubsidized_undergraduate_dollar_amount_of_disbursements,dl_unsubsidized_graduate_recipients,dl_unsubsidized_graduate_number_of_loans_originated,dl_unsubsidized_graduate_dollar_amount_of_loans_originated,dl_unsubsidized_graduate_number_of_disbursements,dl_unsubsidized_graduate_dollar_amount_of_disbursements,dl_parent_plus_recipients,dl_parent_plus_number_of_loans_originated,dl_parent_plus_dollar_amount_of_loans_originated,dl_parent_plus_number_of_disbursements,dl_parent_plus_dollar_amount_of_disbursements,dl_grad_plus_recipients,dl_grad_plus_number_of_loans_originated,dl_grad_plus_dollar_amount_of_loans_originated,dl_grad_plus_number_of_disbursements,dl_grad_plus_dollar_amount_of_disbursements
102900,UNIVERSITY OF MOBILE,AL,366630220,Private-Nonprofit,542,552,2061856,962,2061856,642,680,2364120,1187,2364120,122,126,1905541,237,1905541,129,146,1657878,238,1657878,29,30,455683,62,455683
103100,NORTHEAST ALABAMA COMMUNITY COLLEGE,AL,359860159,Public,352,367,1083410,633,1083410,102,132,314258,242,314258,,,,,,,,,,,,,,,
103300,OAKWOOD UNIVERSITY,AL,358960001,Private-Nonprofit,747,754,3097633,1349,3097633,775,860,2870995,1545,2870995,24,25,451260,45,451260,106,116,1412220,222,1412220,,,,,
103600,SAMFORD UNIVERSITY,AL,352297000,Private-Nonprofit,632,639,2605011,1185,2605011,927,930,3743604,1762,3743604,1242,1468,27056762,2460,27056762,375,434,8064557,763,8064557,946,1428,23982620,2133,23982620
103800,SNEAD STATE COMMUNITY COLLEGE,AL,359570734,Public,266,271,799778,476,799778,250,271,942219,469,942219,,,,,,4,5,30894,10,30894,,,,,
104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,AL,362760000,Public,854,882,2597345,1512,2597345,898,944,3322316,1623,3322316,,,,,,23,24,186400,45,186400,,,,,
104100,SPRING HILL COLLEGE,AL,366081791,Private-Nonprofit,349,396,1446854,685,1446854,454,496,1592840,881,1592840,39,83,568989,85,568989,120,134,1935183,235,1935183,1,2,21994,2,21994
104400,STILLMAN COLLEGE,AL,354011430,Private-Nonprofit,512,545,1867711,1000,1867711,505,563,1752804,1025,1752804,,,,,,92,101,923485,194,923485,,,,,
104600,TALLADEGA COLLEGE,AL,351602354,Private-Nonprofit,626,626,2524609,1256,2524609,627,627,2801400,1249,2801400,59,59,1058152,123,1058152,174,174,1932944,346,1932944,9,9,135312,23,135312
104700,TROY UNIVERSITY,AL,360820001,Public,4822,5360,17652698,11317,17652698,4993,5562,20469630,11651,20469630,1657,1930,23728314,4433,23728314,564,733,6718069,1145,6718069,223,293,2080673,490,2080673
105000,TUSKEGEE UNIVERSITY,AL,360881645,Private-Nonprofit,1173,1252,4869655,2376,4869655,993,1193,3373374,2194,3373374,291,357,10071794,693,10071794,515,646,10933084,1261,10933084,212,304,6621289,591,6621289
105100,UNIVERSITY OF ALABAMA,AL,354870120,Public,8154,8499,31912708,14864,31912708,10326,10885,38735856,19477,38735856,1960,2217,29503680,3612,29503680,3132,3647,89091697,6301,89091697,366,476,5636808,705,5636808
105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,Public,4407,4797,17221824,8250,17221824,4877,5287,19782702,9286,19782702,3725,4210,82754350,8095,82754350,809,1045,12907778,1678,12907778,1199,1647,29902040,2735,29902040
105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,Public,1872,1999,7401242,3294,7401242,2167,2313,9119186,3909,9119186,373,446,5032397,617,5032397,272,316,3932939,532,3932939,23,27,222339,34,222339
105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,Public,3412,3834,13573496,6396,13573496,3695,4185,14974438,7225,14974438,2841,3269,49831522,5541,49831522,1308,1511,18464963,2575,18464963,1163,1576,15344742,2413,15344742
106000,COASTAL ALABAMA COMMUNITY COLLEGE,AL,365072698,Public,1670,1711,5155847,2887,5155847,1637,1669,6278018,2826,6278018,,,,,,31,31,216483,64,216483,,,,,
106100,ALASKA PACIFIC UNIVERSITY,AK,995084672,Private-Nonprofit,186,186,639510,290,639510,182,182,861323,284,861323,50,50,738664,86,738664,1,1,20460,2,20460,5,5,91227,8,91227
106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,Public,1000,1045,3643246,1688,3643246,971,1030,4528952,1658,4528952,142,160,1992694,258,1992694,35,47,622734,75,622734,8,10,147534,18,147534
106500,UNIVERSITY OF ALASKA SOUTHEAST,AK,998018680,Public,186,186,661708,303,661708,231,231,1108491,382,1108491,58,58,725103,96,725103,21,21,319176,39,319176,9,9,56874,16,56874
107100,ARIZONA WESTERN COLLEGE,AZ,853650000,Public,34,34,105903,106,105903,30,30,103532,92,103532,,,,,,3,3,45170,12,45170,,,,,
107200,COCHISE COLLEGE,AZ,856352317,Public,238,257,705199,432,705199,218,234,841264,392,841264,,,,,,2,3,61583,5,61583,,,,,
107400,GRAND CANYON UNIVERSITY,AZ,850173030,Proprietary,45097,48241,174474013,88225,174474013,45138,48806,217109727,90174,217109727,33844,38435,491958926,78519,491958926,2606,2892,34262699,4968,34262699,1328,1500,20455409,3449,20455409
107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,Public,1192,1263,3443528,2189,3443528,293,302,963875,569,963875,,,,,,,,,,,,,,,
107700,MESA COMMUNITY COLLEGE,AZ,852024866,Public,1374,1451,3890014,2502,3890014,426,446,1303466,813,1303466,,,,,,14,14,175153,25,175153,,,,,
107800,PHOENIX COLLEGE,AZ,850134234,Public,1008,1150,2990378,2008,2990378,317,383,1101036,705,1101036,,,,,,5,5,67055,9,67055,,,,,
107900,YAVAPAI COLLEGE,AZ,863013297,Public,344,368,1071498,676,1071498,308,333,1123616,616,1123616,,,,,,8,10,56880,16,56880,,,,,
108100,ARIZONA STATE UNIVERSITY,AZ,852870412,Public,33342,37086,130588276,59386,130588276,35384,39272,170836913,64436,170836913,11502,14439,173653308,22045,173653308,7315,8658,155419794,15311,155419794,5567,7453,68335034,11574,68335034
108200,NORTHERN ARIZONA UNIVERSITY,AZ,860110001,Public,6309,6565,24635638,11248,24635638,6716,7054,27232839,12334,27232839,1916,2127,31355662,3415,31355662,2038,2177,33156674,3945,33156674,657,944,14700903,1439,14700903
108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,Public,8309,8895,32589217,15133,32589217,9235,9955,40427154,17451,40427154,3653,4299,88460917,7772,88460917,3449,4282,78673187,7713,78673187,1501,2300,35350752,4122,35350752
108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,Public,920,995,3439819,1825,3439819,894,991,3856158,1820,3856158,389,535,5231489,1024,5231489,46,51,274718,95,274718,31,31,185171,62,185171
108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,Public,1170,1228,4301494,2240,4301494,1157,1444,3571380,2638,3571380,95,138,877481,243,877481,184,203,1619325,394,1619325,,,,,
108700,ARKANSAS BAPTIST COLLEGE,AR,722026099,Private-Nonprofit,305,342,1000679,511,1000679,303,357,883228,531,883228,,,,,,14,16,61540,26,61540,,,,,
108800,LYON COLLEGE,AR,725013699,Private-Nonprofit,220,220,848184,387,848184,294,294,1088251,527,1088251,,,,,,67,67,813020,123,813020,,,,,
108900,ARKANSAS TECH UNIVERSITY,AR,728012222,Public,2139,2481,7578635,4670,7578635,2154,2440,8598991,4600,8598991,274,369,3184285,708,3184285,236,294,2310427,561,2310427,26,31,234504,60,234504
109000,ARKANSAS STATE UNIVERSITY,AR,724010000,Public,3300,3663,12637307,6026,12637307,3557,4095,15893017,6871,15893017,3828,5159,44139217,7683,44139217,335,374,3292774,620,3292774,361,465,4574912,632,4574912
109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,Public,420,438,1285149,748,1285149,387,409,1590453,689,1590453,,,,,,8,11,56240,21,56240,,,,,
109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,Public,2667,3008,9922003,5031,9922003,2876,3301,10908675,5682,10908675,885,1214,12106960,1856,12106960,523,637,5692143,1049,5692143,280,434,2299548,624,2299548
109300,CENTRAL BAPTIST COLLEGE,AR,720346470,Private-Nonprofit,244,245,898163,460,898163,283,285,1120701,533,1120701,,,,,,63,64,745821,122,745821,,,,,
109400,UNIVERSITY OF THE OZARKS,AR,728302880,Private-Nonprofit,240,241,804323,419,804323,286,296,930127,527,930127,,,,,,23,23,244240,46,244240,,,,,
109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,Private-Nonprofit,109,109,409020,201,409020,129,152,470367,282,470367,,,,,,48,48,442164,93,442164,,,,,
109700,HARDING UNIVERSITY,AR,721490001,Private-Nonprofit,1015,1181,4267112,1989,4267112,1318,1587,5840831,2714,5840831,669,1038,15630564,1438,15630564,334,408,5443109,660,5443109,240,382,5823429,536,5823429
109800,HENDERSON STATE UNIVERSITY,AR,719990001,Public,704,737,2614248,1225,2614248,726,790,2939783,1296,2939783,291,333,4031475,475,4031475,97,116,1090735,177,1090735,45,55,388771,84,388771
109900,HENDRIX COLLEGE,AR,720323080,Private-Nonprofit,325,326,1285325,598,1285325,478,489,1871280,900,1871280,5,5,83754,8,83754,114,123,1792133,208,1792133,1,2,14808,2,14808
110000,JOHN BROWN UNIVERSITY,AR,727612747,Private-Nonprofit,490,497,1997037,898,1997037,582,590,2405507,1080,2405507,261,274,3510378,617,3510378,131,132,1614243,245,1614243,4,4,66950,9,66950
110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,Public,2250,2470,8679583,3834,8679583,2138,2377,10678148,3701,10678148,892,993,14339160,1650,14339160,67,79,623450,116,623450,484,582,5866944,967,5866944
110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,Private-Nonprofit,425,448,1639958,788,1639958,589,616,2262710,1114,2262710,32,32,435356,67,435356,140,162,2043697,259,2043697,2,2,20500,3,20500
110300,PHILANDER SMITH COLLEGE,AR,722023718,Private-Nonprofit,471,506,1813787,962,1813787,471,485,1829910,909,1829910,8,8,80108,22,80108,50,50,554902,97,554902,,,,,
110500,SHORTER COLLEGE,AR,721144885,Private-Nonprofit,289,316,934973,931,934973,290,329,1223731,983,1223731,,,,,,1,1,4000,4,4000,,,,,
110600,WILLIAMS BAPTIST UNIVERSITY,AR,724764661,Private-Nonprofit,206,206,780620,363,780620,259,391,932314,683,932314,17,17,163748,38,163748,54,58,414133,91,414133,,,,,
110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,Public,1022,1064,4008077,2019,4008077,1169,1265,4635704,2382,4635704,646,764,9417744,1478,9417744,272,313,2258405,597,2258405,104,123,1467221,239,1467221
110800,UNIVERSITY OF ARKANSAS,AR,727010000,Public,5912,7313,24112019,12317,24112019,8329,9840,35878338,17350,35878338,1130,1420,17323630,2275,17323630,1871,2324,33638167,3538,33638167,217,313,2626087,412,2626087
110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,Public,564,682,2333826,1139,2333826,509,591,2761684,985,2761684,1088,1400,38514191,2564,38514191,41,48,282723,84,282723,657,942,15434896,1687,15434896
111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,Public,1343,1343,5050840,2537,5050840,1222,1229,5430357,2336,5430357,27,27,335602,50,335602,87,87,839562,173,839562,3,3,2481,4,2481
111100,ALLAN HANCOCK COLLEGE,CA,934546399,Public,66,74,247814,146,247814,63,68,245581,134,245581,,,,,,,,,,,,,,,
111300,ANTELOPE VALLEY COLLEGE,CA,935365426,Public,462,477,1578936,1498,1578936,415,439,1653692,1340,1653692,,,,,,4,4,32775,16,32775,,,,,
111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,Private-Nonprofit,717,925,3142759,1408,3142759,643,828,2446651,1257,2446651,58,94,1313835,130,1313835,120,147,3727971,232,3727971,33,48,913374,76,913374
111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,Private-Nonprofit,1497,1805,6784171,3287,6784171,1508,1788,6876081,3292,6876081,2555,2834,44966936,5674,44966936,435,496,9000859,886,9000859,1523,1892,30375765,3928,30375765
111800,BAKERSFIELD COLLEGE,CA,933051299,Public,262,287,901325,544,901325,220,252,927241,477,927241,,,,,,2,2,32000,4,32000,,,,,
111900,BARSTOW COMMUNITY COLLEGE,CA,923116608,Public,443,443,1253509,789,1253509,21,21,78048,40,78048,,,,,,,,,,,,,,,
112000,BERKELEY SCHOOL OF THEOLOGY,CA,947043029,Private-Nonprofit,,,,,,,,,,,16,16,216227,30,216227,,,,,,1,1,8976,1,8976
112200,BIOLA UNIVERSITY,CA,906390001,Private-Nonprofit,1320,1332,5544817,2428,5544817,1455,1460,5377827,2672,5377827,423,429,7057247,761,7057247,297,308,6184464,555,6184464,71,71,1393571,155,1393571
112400,CABRILLO  COLLEGE,CA,950033194,Public,114,114,428158,220,428158,100,100,490539,191,490539,,,,,,,,,,,,,,,
112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,Private-Nonprofit,4960,6020,21604794,9599,21604794,4918,5935,20038402,9583,20038402,2573,2883,40801054,5803,40801054,897,1094,20092850,1806,20092850,759,1034,17231641,1802,17231641
112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,Private-Nonprofit,306,373,1340464,619,1340464,275,318,950529,542,950529,112,141,2204817,229,2204817,109,130,3620073,218,3620073,75,87,1941877,146,1941877
113100,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,911250001,Private-Nonprofit,9,9,19617,26,19617,34,34,203609,98,203609,1,1,12000,3,12000,26,26,979962,75,979962,,,,,
113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,Private-Nonprofit,277,282,1204307,541,1204307,272,284,983811,547,983811,180,181,3517560,341,3517560,160,164,5991729,312,5991729,147,152,4429603,298,4429603
113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,Private-Nonprofit,1067,1075,4634077,2046,4634077,1100,1170,4019868,2236,4019868,579,652,10446159,1516,10446159,489,524,9773365,969,9773365,94,126,1804056,279,1804056
113400,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,CA,945908181,Public,252,285,1043228,488,1043228,295,338,1307356,624,1307356,17,18,228616,45,228616,91,117,1444891,199,1444891,,,,,
113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,Public,6823,7173,28312669,12671,28312669,5814,6105,24886625,10943,24886625,1341,1634,19139660,2745,19139660,400,410,6439856,776,6439856,105,139,2253850,211,2253850
113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,Public,3117,3228,13826699,5398,13826699,2546,2720,12780682,4602,12780682,615,673,9775380,1150,9775380,98,100,1265910,176,1265910,32,36,361096,62,361096
113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,Public,7362,7599,30619213,13189,30619213,6042,6307,25452565,11257,25452565,1752,1955,25953298,3488,25953298,340,357,4787080,677,4787080,120,148,1099652,217,1099652
114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,Public,4759,4803,20939116,8603,20939116,3525,3586,16366060,6445,16366060,1210,1248,17790006,2283,17790006,73,75,1306544,146,1306544,87,108,1345076,177,1345076
114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,Public,2902,3037,11830869,5102,11830869,2087,2199,9685247,3680,9685247,702,782,10747555,1576,10747555,165,182,1697975,316,1697975,61,95,1260239,154,1260239
114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072393,Public,3791,3974,16236377,6876,16236377,3015,3174,14351625,5533,14351625,1067,1172,16087676,2062,16087676,86,90,767255,170,767255,60,66,628447,110,628447
114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,Public,3301,3719,13668359,9879,13668359,3972,4756,16724096,12956,16724096,227,256,3589823,630,3589823,2116,2215,38179507,6147,38179507,29,30,396942,73,396942
114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,Public,5320,5476,22506908,9868,22506908,4753,4934,20763504,9032,20763504,625,670,9570415,1177,9570415,350,376,5169093,724,5169093,37,38,350136,58,350136
114600,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,959290001,Public,3845,4379,15472904,7407,15472904,3075,3450,10749515,5940,10749515,408,568,5095462,932,5095462,292,311,3875152,588,3875152,14,16,116288,23,116288
114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,Public,4253,4356,17676044,7673,17676044,3223,3296,13246572,5869,13246572,734,805,10765056,1435,10765056,101,102,1321605,195,1321605,59,72,703885,103,703885
114900,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, HUMBOLDT",CA,955218299,Public,1842,1898,7582493,3274,7582493,1652,1753,6762123,3022,6762123,239,263,3634459,458,3634459,134,146,1804309,256,1804309,12,16,129345,22,129345
115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,Public,6900,7165,29713544,12182,29713544,5405,5715,24777658,9709,24777658,941,1116,14310346,1719,14310346,932,947,13900487,1795,13900487,76,96,1044628,136,1044628
115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,Public,5772,6009,24739545,10847,24739545,6403,6767,28248729,12435,28248729,1604,1798,24853554,3228,24853554,1999,2133,41597176,4075,41597176,376,467,3719497,748,3719497
115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,Public,6835,7073,29177871,12448,29177871,5873,6140,25572722,10845,25572722,1860,2199,30102364,3802,30102364,103,108,1265627,206,1265627,257,331,3504488,500,3504488
115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,Public,5270,5569,21761077,9609,21761077,4743,5096,19838861,8954,19838861,871,966,13727961,1715,13727961,1441,1578,20883678,2864,20883678,384,439,3615402,755,3615402
115500,SAN JOSE STATE UNIVERSITY,CA,951920036,Public,5003,5214,21033145,9110,21033145,4142,4396,16633900,7779,16633900,1865,2157,25922886,3531,25922886,1313,1402,19914109,2596,19914109,800,898,7757694,1524,7757694
115600,SONOMA STATE UNIVERSITY,CA,949283609,Public,1360,1400,5558829,2432,5558829,1335,1383,5567164,2468,5567164,181,194,2910585,345,2910585,248,257,3903290,463,3903290,18,18,257996,33,257996
115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,Public,2064,2220,8636542,3644,8636542,1535,1690,6933024,2796,6933024,394,433,5843783,776,5843783,144,149,1679933,276,1679933,14,16,132468,23,132468
116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,Public,501,506,1669518,927,1669518,538,543,2574434,995,2574434,,,,,,,,,,,,,,,
116200,CHABOT COLLEGE,CA,945452400,Public,75,75,267531,143,267531,71,72,325051,141,325051,,,,,,,,,,,,,,,
116300,CHAFFEY COMMUNITY COLLEGE,CA,917379400,Public,131,134,339350,301,339350,112,116,377776,250,377776,,,,,,1,1,15065,1,15065,,,,,
116400,CHAPMAN UNIVERSITY,CA,928661099,Private-Nonprofit,2201,2253,9449943,4261,9449943,2216,2317,7049577,4389,7049577,1284,1299,27520446,2776,27520446,1346,1360,37259402,2672,37259402,1011,1086,41051687,2614,41051687
116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,Private-Nonprofit,,,,,,,,,,,3,3,41410,7,41410,,,,,,,,,,
116600,CITRUS COLLEGE,CA,917411899,Public,154,165,442301,294,442301,142,142,521599,257,521599,,,,,,11,11,139077,22,139077,,,,,
116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,Private-Nonprofit,,,,,,,,,,,756,793,13750541,1397,13750541,,,,,,482,761,13951480,1224,13951480
117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,Private-Nonprofit,185,187,764749,365,764749,89,90,364623,176,364623,,,,,,51,54,1580555,97,1580555,,,,,
117100,HARVEY MUDD COLLEGE,CA,917115990,Private-Nonprofit,222,222,922604,430,922604,277,277,1106686,533,1106686,,,,,,53,55,1758447,102,1758447,,,,,
117200,PITZER COLLEGE,CA,917116101,Private-Nonprofit,255,276,1010643,493,1010643,69,72,235005,132,235005,,,,,,56,67,2160429,106,2160429,,,,,
117300,POMONA COLLEGE,CA,917116301,Private-Nonprofit,57,60,201136,118,201136,135,136,631464,265,631464,,,,,,42,46,978358,87,978358,,,,,
117400,SCRIPPS COLLEGE,CA,917113948,Private-Nonprofit,155,157,631962,294,631962,65,66,312572,125,312572,,,,,,47,54,1533914,92,1533914,,,,,
117600,COALINGA COLLEGE,CA,932101399,Public,31,31,101000,88,101000,30,30,71250,84,71250,,,,,,,,,,,,,,,
117700,UNIVERSITY OF SILICON VALLEY,CA,951341697,Proprietary,293,401,1346462,696,1346462,283,459,1406991,791,1406991,6,12,123687,20,123687,112,177,2301570,316,2301570,1,1,7548,2,7548
117800,COLLEGE OF MARIN,CA,949042590,Public,40,43,161596,85,161596,38,40,186700,79,186700,,,,,,,,,,,,,,,
117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,Private-Nonprofit,15,16,64794,26,64794,15,16,92500,26,92500,57,73,1069417,130,1069417,,,,,,1,1,7000,1,7000
118100,COLLEGE OF SAN MATEO,CA,944023784,Public,44,48,143793,92,143793,44,51,189063,100,189063,,,,,,2,3,39000,6,39000,,,,,
118200,COLLEGE OF THE DESERT,CA,922609305,Public,62,63,218253,120,218253,59,59,279577,110,279577,,,,,,,,,,,,,,,
118300,HOLY NAMES UNIVERSITY,CA,946191699,Private-Nonprofit,241,252,875277,417,875277,238,256,810169,423,810169,196,259,3064977,332,3064977,78,80,1243163,139,1243163,42,56,627145,67,627145
118500,COLLEGE OF THE REDWOODS,CA,955019300,Public,261,261,886816,486,886816,222,222,903905,436,903905,,,,,,12,12,137529,24,137529,,,,,
118600,COLLEGE OF THE SEQUOIAS,CA,932772234,Public,113,123,378851,226,378851,53,56,227839,102,227839,,,,,,6,7,63568,12,63568,,,,,
118700,COLLEGE OF THE SISKIYOUS,CA,960942899,Public,92,92,289562,169,289562,93,93,335806,171,335806,,,,,,16,16,187051,31,187051,,,,,
119000,CONTRA COSTA COLLEGE,CA,948063195,Public,102,102,308644,194,308644,102,102,454207,193,454207,,,,,,,,,,,,,,,
119100,DIABLO VALLEY COLLEGE,CA,945231544,Public,186,186,618626,309,618626,188,188,829935,315,829935,,,,,,3,3,21500,5,21500,,,,,
119200,CUESTA COLLEGE,CA,934038106,Public,228,258,809732,404,809732,220,250,945162,400,945162,,,,,,12,13,202219,23,202219,,,,,
119300,CYPRESS COLLEGE,CA,906305897,Public,205,216,666948,409,666948,183,193,820816,364,820816,,,,,,,,,,,,,,,
119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,Private-Nonprofit,538,544,2316829,988,2316829,582,612,2013350,1138,2013350,288,334,5894630,639,5894630,179,214,4697947,335,4697947,153,326,4855931,357,4855931
119700,EL CAMINO COLLEGE,CA,905060002,Public,285,305,827137,855,827137,286,305,1128459,854,1128459,,,,,,4,4,63188,11,63188,,,,,
